id,hotel_cluster
151,95 101 101 101 101
152,70 101 101 101 101
153,68 101 101 101 101
154,9 101 101 101 101
155,33 101 101 101 101
156,68 101 101 101 101
157,91 101 101 101 101
158,97 101 101 101 101
159,37 101 101 101 101
160,98 101 101 101 101
161,97 101 101 101 101
162,68 101 101 101 101
163,91 101 101 101 101
164,91 101 101 101 101
165,91 101 101 101 101
166,91 101 101 101 101
167,50 101 101 101 101
168,42 101 101 101 101
169,18 101 101 101 101
170,91 101 101 101 101
171,22 101 101 101 101
172,91 101 101 101 101
173,91 101 101 101 101
174,91 101 101 101 101
175,55 101 101 101 101
176,41 101 101 101 101
177,70 101 101 101 101
178,56 101 101 101 101
179,60 101 101 101 101
180,56 101 101 101 101
181,41 101 101 101 101
182,56 101 101 101 101
183,70 101 101 101 101
184,4 101 101 101 101
185,17 101 101 101 101
186,70 101 101 101 101
187,41 101 101 101 101
188,83 101 101 101 101
189,21 101 101 101 101
190,41 101 101 101 101
191,41 101 101 101 101
192,56 101 101 101 101
193,56 101 101 101 101
194,41 101 101 101 101
195,41 101 101 101 101
196,98 101 101 101 101
197,98 101 101 101 101
198,56 101 101 101 101
199,69 101 101 101 101
200,70 101 101 101 101
201,70 101 101 101 101
202,41 101 101 101 101
203,56 101 101 101 101
204,75 101 101 101 101
205,70 101 101 101 101
206,98 101 101 101 101
207,56 101 101 101 101
208,70 101 101 101 101
209,98 101 101 101 101
210,98 101 101 101 101
211,70 101 101 101 101
212,93 101 101 101 101
213,18 101 101 101 101
214,59 101 101 101 101
215,62 101 101 101 101
216,99 101 101 101 101
217,36 101 101 101 101
218,30 101 101 101 101
219,61 101 101 101 101
220,78 101 101 101 101
221,30 101 101 101 101
222,82 101 101 101 101
223,30 101 101 101 101
224,61 101 101 101 101
225,7 101 101 101 101
226,14 101 101 101 101
227,60 101 101 101 101
228,30 101 101 101 101
229,40 101 101 101 101
230,53 101 101 101 101
231,53 101 101 101 101
232,78 101 101 101 101
233,20 101 101 101 101
234,82 101 101 101 101
235,82 101 101 101 101
236,53 101 101 101 101
237,30 101 101 101 101
238,61 101 101 101 101
239,37 101 101 101 101
240,77 101 101 101 101
241,81 101 101 101 101
242,12 101 101 101 101
243,12 101 101 101 101
244,60 101 101 101 101
245,22 101 101 101 101
246,37 101 101 101 101
247,62 101 101 101 101
248,81 101 101 101 101
249,30 101 101 101 101
250,76 101 101 101 101
251,23 101 101 101 101
252,23 101 101 101 101
253,20 101 101 101 101
254,14 101 101 101 101
255,57 101 101 101 101
256,57 101 101 101 101
257,30 101 101 101 101
258,30 101 101 101 101
259,82 101 101 101 101
260,82 101 101 101 101
261,47 101 101 101 101
262,81 101 101 101 101
263,78 101 101 101 101
264,61 101 101 101 101
265,85 101 101 101 101
266,85 101 101 101 101
267,47 101 101 101 101
268,67 101 101 101 101
269,67 101 101 101 101
270,67 101 101 101 101
271,35 101 101 101 101
272,50 101 101 101 101
273,4 101 101 101 101
274,85 101 101 101 101
275,62 101 101 101 101
276,30 101 101 101 101
277,60 101 101 101 101
278,15 101 101 101 101
279,59 101 101 101 101
280,20 101 101 101 101
281,62 101 101 101 101
282,90 101 101 101 101
283,57 101 101 101 101
284,62 101 101 101 101
285,15 101 101 101 101
286,15 101 101 101 101
287,7 101 101 101 101
288,30 101 101 101 101
289,57 101 101 101 101
290,53 101 101 101 101
291,57 101 101 101 101
292,60 101 101 101 101
293,3 101 101 101 101
294,90 101 101 101 101
295,32 101 101 101 101
296,32 101 101 101 101
297,35 101 101 101 101
298,57 101 101 101 101
299,85 101 101 101 101
300,14 101 101 101 101
301,85 101 101 101 101
302,85 101 101 101 101
303,85 101 101 101 101
304,32 101 101 101 101
305,51 101 101 101 101
306,35 101 101 101 101
307,14 101 101 101 101
308,32 101 101 101 101
309,36 101 101 101 101
310,83 101 101 101 101
311,60 101 101 101 101
312,85 101 101 101 101
313,35 101 101 101 101
314,76 101 101 101 101
315,60 101 101 101 101
316,60 101 101 101 101
317,82 101 101 101 101
318,78 101 101 101 101
319,90 101 101 101 101
320,82 101 101 101 101
321,82 101 101 101 101
322,11 101 101 101 101
323,22 101 101 101 101
324,57 101 101 101 101
325,57 101 101 101 101
326,57 101 101 101 101
327,60 101 101 101 101
328,82 101 101 101 101
329,83 101 101 101 101
330,12 101 101 101 101
331,82 101 101 101 101
332,85 101 101 101 101
333,85 101 101 101 101
334,12 101 101 101 101
335,85 101 101 101 101
336,35 101 101 101 101
337,85 101 101 101 101
338,61 101 101 101 101
339,61 101 101 101 101
340,48 101 101 101 101
341,85 101 101 101 101
342,85 101 101 101 101
343,48 101 101 101 101
344,48 101 101 101 101
345,14 101 101 101 101
346,14 101 101 101 101
347,33 101 101 101 101
348,59 101 101 101 101
349,59 101 101 101 101
350,59 101 101 101 101
351,9 101 101 101 101
352,75 101 101 101 101
353,9 101 101 101 101
354,9 101 101 101 101
355,2 101 101 101 101
356,2 101 101 101 101
357,69 101 101 101 101
358,69 101 101 101 101
359,83 101 101 101 101
360,2 101 101 101 101
361,2 101 101 101 101
362,64 101 101 101 101
363,97 101 101 101 101
364,5 101 101 101 101
365,5 101 101 101 101
366,70 101 101 101 101
367,97 101 101 101 101
368,64 101 101 101 101
369,69 101 101 101 101
370,64 101 101 101 101
371,84 101 101 101 101
372,84 101 101 101 101
373,69 101 101 101 101
374,69 101 101 101 101
375,84 101 101 101 101
376,0 101 101 101 101
377,70 101 101 101 101
378,56 101 101 101 101
379,41 101 101 101 101
380,84 101 101 101 101
381,97 101 101 101 101
382,69 101 101 101 101
383,56 101 101 101 101
384,21 101 101 101 101
385,21 101 101 101 101
386,69 101 101 101 101
387,21 101 101 101 101
388,21 101 101 101 101
389,21 101 101 101 101
390,21 101 101 101 101
391,21 101 101 101 101
392,58 101 101 101 101
393,58 101 101 101 101
394,97 101 101 101 101
395,73 101 101 101 101
396,38 101 101 101 101
397,38 101 101 101 101
398,38 101 101 101 101
399,38 101 101 101 101
400,64 101 101 101 101
401,64 101 101 101 101
402,69 101 101 101 101
403,97 101 101 101 101
404,64 101 101 101 101
405,44 101 101 101 101
406,38 101 101 101 101
407,44 101 101 101 101
408,38 101 101 101 101
409,38 101 101 101 101
410,82 101 101 101 101
411,38 101 101 101 101
412,78 101 101 101 101
413,82 101 101 101 101
414,89 101 101 101 101
415,97 101 101 101 101
416,64 101 101 101 101
417,38 101 101 101 101
418,38 101 101 101 101
419,36 101 101 101 101
420,36 101 101 101 101
421,38 101 101 101 101
422,38 101 101 101 101
423,56 101 101 101 101
424,2 101 101 101 101
425,21 101 101 101 101
426,56 101 101 101 101
427,92 101 101 101 101
428,86 101 101 101 101
429,86 101 101 101 101
430,56 101 101 101 101
431,56 101 101 101 101
432,38 101 101 101 101
433,64 101 101 101 101
434,82 101 101 101 101
435,81 101 101 101 101
436,82 101 101 101 101
437,64 101 101 101 101
438,86 101 101 101 101
439,64 101 101 101 101
440,64 101 101 101 101
441,11 101 101 101 101
442,64 101 101 101 101
443,64 101 101 101 101
444,64 101 101 101 101
445,64 101 101 101 101
446,64 101 101 101 101
447,64 101 101 101 101
448,64 101 101 101 101
449,64 101 101 101 101
450,86 101 101 101 101
451,64 101 101 101 101
452,64 101 101 101 101
453,64 101 101 101 101
454,64 101 101 101 101
455,64 101 101 101 101
456,64 101 101 101 101
457,64 101 101 101 101
458,97 101 101 101 101
459,69 101 101 101 101
460,97 101 101 101 101
461,97 101 101 101 101
462,70 101 101 101 101
463,86 101 101 101 101
464,97 101 101 101 101
465,69 101 101 101 101
466,69 101 101 101 101
467,97 101 101 101 101
468,97 101 101 101 101
469,69 101 101 101 101
470,69 101 101 101 101
471,69 101 101 101 101
472,86 101 101 101 101
473,97 101 101 101 101
474,86 101 101 101 101
475,86 101 101 101 101
476,69 101 101 101 101
477,86 101 101 101 101
478,86 101 101 101 101
479,9 101 101 101 101
480,69 101 101 101 101
481,86 101 101 101 101
482,97 101 101 101 101
483,69 101 101 101 101
484,69 101 101 101 101
485,69 101 101 101 101
486,97 101 101 101 101
487,69 101 101 101 101
488,92 101 101 101 101
489,97 101 101 101 101
490,97 101 101 101 101
491,97 101 101 101 101
492,69 101 101 101 101
493,97 101 101 101 101
494,64 101 101 101 101
495,64 101 101 101 101
496,64 101 101 101 101
497,64 101 101 101 101
498,64 101 101 101 101
499,97 101 101 101 101
500,69 101 101 101 101
501,98 101 101 101 101
502,86 101 101 101 101
503,33 101 101 101 101
504,98 101 101 101 101
505,69 101 101 101 101
506,98 101 101 101 101
507,69 101 101 101 101
508,69 101 101 101 101
509,69 101 101 101 101
510,69 101 101 101 101
511,69 101 101 101 101
512,41 101 101 101 101
513,64 101 101 101 101
514,38 101 101 101 101
515,38 101 101 101 101
516,38 101 101 101 101
517,38 101 101 101 101
518,38 101 101 101 101
519,38 101 101 101 101
520,30 101 101 101 101
521,30 101 101 101 101
522,30 101 101 101 101
523,38 101 101 101 101
524,38 101 101 101 101
525,27 101 101 101 101
526,27 101 101 101 101
527,74 101 101 101 101
528,74 101 101 101 101
529,27 101 101 101 101
530,27 101 101 101 101
531,27 101 101 101 101
532,97 101 101 101 101
533,92 101 101 101 101
534,97 101 101 101 101
535,64 101 101 101 101
536,64 101 101 101 101
537,64 101 101 101 101
538,67 101 101 101 101
539,67 101 101 101 101
540,12 101 101 101 101
541,60 101 101 101 101
542,32 101 101 101 101
543,10 101 101 101 101
544,47 101 101 101 101
545,5 101 101 101 101
546,62 101 101 101 101
547,35 101 101 101 101
548,14 101 101 101 101
549,57 101 101 101 101
550,47 101 101 101 101
551,15 101 101 101 101
552,85 101 101 101 101
553,81 101 101 101 101
554,81 101 101 101 101
555,15 101 101 101 101
556,15 101 101 101 101
557,15 101 101 101 101
558,41 101 101 101 101
559,1 101 101 101 101
560,1 101 101 101 101
561,5 101 101 101 101
562,43 101 101 101 101
563,43 101 101 101 101
564,70 101 101 101 101
565,70 101 101 101 101
566,70 101 101 101 101
567,2 101 101 101 101
568,2 101 101 101 101
569,71 101 101 101 101
570,83 101 101 101 101
571,34 101 101 101 101
572,16 101 101 101 101
573,18 101 101 101 101
574,71 101 101 101 101
575,0 101 101 101 101
576,50 101 101 101 101
577,50 101 101 101 101
578,50 101 101 101 101
579,15 101 101 101 101
580,15 101 101 101 101
581,65 101 101 101 101
582,52 101 101 101 101
583,83 101 101 101 101
584,40 101 101 101 101
585,16 101 101 101 101
586,85 101 101 101 101
587,83 101 101 101 101
588,18 101 101 101 101
589,48 101 101 101 101
590,83 101 101 101 101
591,83 101 101 101 101
592,47 101 101 101 101
593,22 101 101 101 101
594,42 101 101 101 101
595,95 101 101 101 101
596,68 101 101 101 101
597,91 101 101 101 101
598,18 101 101 101 101
599,42 101 101 101 101
600,91 101 101 101 101
601,99 101 101 101 101
602,48 101 101 101 101
603,48 101 101 101 101
604,42 101 101 101 101
605,42 101 101 101 101
606,41 101 101 101 101
607,68 101 101 101 101
608,37 101 101 101 101
609,37 101 101 101 101
610,41 101 101 101 101
611,72 101 101 101 101
612,70 101 101 101 101
613,55 101 101 101 101
614,41 101 101 101 101
615,41 101 101 101 101
616,68 101 101 101 101
617,68 101 101 101 101
618,3 101 101 101 101
619,95 101 101 101 101
620,70 101 101 101 101
621,55 101 101 101 101
622,72 101 101 101 101
623,72 101 101 101 101
624,72 101 101 101 101
625,72 101 101 101 101
626,47 101 101 101 101
627,68 101 101 101 101
628,76 101 101 101 101
629,39 101 101 101 101
630,6 101 101 101 101
631,6 101 101 101 101
632,26 101 101 101 101
633,73 101 101 101 101
634,52 101 101 101 101
635,65 101 101 101 101
636,65 101 101 101 101
637,65 101 101 101 101
638,89 101 101 101 101
639,66 101 101 101 101
640,66 101 101 101 101
641,66 101 101 101 101
642,66 101 101 101 101
643,63 101 101 101 101
644,55 101 101 101 101
645,0 101 101 101 101
646,45 101 101 101 101
647,98 101 101 101 101
648,98 101 101 101 101
649,98 101 101 101 101
650,1 101 101 101 101
651,1 101 101 101 101
652,84 101 101 101 101
653,96 101 101 101 101
654,96 101 101 101 101
655,77 101 101 101 101
656,77 101 101 101 101
657,77 101 101 101 101
658,42 101 101 101 101
659,2 101 101 101 101
660,89 101 101 101 101
661,16 101 101 101 101
662,6 101 101 101 101
663,51 101 101 101 101
664,13 101 101 101 101
665,91 101 101 101 101
666,16 101 101 101 101
667,44 101 101 101 101
668,83 101 101 101 101
669,2 101 101 101 101
670,33 101 101 101 101
671,33 101 101 101 101
672,1 101 101 101 101
673,79 101 101 101 101
674,1 101 101 101 101
675,1 101 101 101 101
676,1 101 101 101 101
677,18 101 101 101 101
678,41 101 101 101 101
679,83 101 101 101 101
680,2 101 101 101 101
681,1 101 101 101 101
682,1 101 101 101 101
683,1 101 101 101 101
684,1 101 101 101 101
685,1 101 101 101 101
686,1 101 101 101 101
687,10 101 101 101 101
688,10 101 101 101 101
689,1 101 101 101 101
690,1 101 101 101 101
691,1 101 101 101 101
692,79 101 101 101 101
693,79 101 101 101 101
694,79 101 101 101 101
695,45 101 101 101 101
696,79 101 101 101 101
697,79 101 101 101 101
698,33 101 101 101 101
699,1 101 101 101 101
700,91 101 101 101 101
701,18 101 101 101 101
702,18 101 101 101 101
703,1 101 101 101 101
704,1 101 101 101 101
705,1 101 101 101 101
706,1 101 101 101 101
707,49 101 101 101 101
708,19 101 101 101 101
709,49 101 101 101 101
710,49 101 101 101 101
711,49 101 101 101 101
712,49 101 101 101 101
713,49 101 101 101 101
714,49 101 101 101 101
715,49 101 101 101 101
716,79 101 101 101 101
717,83 101 101 101 101
718,1 101 101 101 101
719,79 101 101 101 101
720,1 101 101 101 101
721,1 101 101 101 101
722,1 101 101 101 101
723,94 101 101 101 101
724,94 101 101 101 101
725,70 101 101 101 101
726,77 101 101 101 101
727,77 101 101 101 101
728,77 101 101 101 101
729,77 101 101 101 101
730,32 101 101 101 101
731,47 101 101 101 101
732,51 101 101 101 101
733,48 101 101 101 101
734,77 101 101 101 101
735,32 101 101 101 101
736,32 101 101 101 101
737,1 101 101 101 101
738,18 101 101 101 101
739,1 101 101 101 101
740,1 101 101 101 101
741,1 101 101 101 101
742,71 101 101 101 101
743,18 101 101 101 101
744,1 101 101 101 101
745,19 101 101 101 101
746,1 101 101 101 101
747,1 101 101 101 101
748,72 101 101 101 101
749,18 101 101 101 101
750,21 101 101 101 101
751,91 101 101 101 101
752,91 101 101 101 101
753,95 101 101 101 101
754,49 101 101 101 101
755,54 101 101 101 101
756,1 101 101 101 101
757,1 101 101 101 101
758,1 101 101 101 101
759,1 101 101 101 101
760,50 101 101 101 101
761,93 101 101 101 101
762,1 101 101 101 101
763,1 101 101 101 101
764,79 101 101 101 101
765,79 101 101 101 101
766,33 101 101 101 101
767,19 101 101 101 101
768,1 101 101 101 101
769,79 101 101 101 101
770,79 101 101 101 101
771,28 101 101 101 101
772,91 101 101 101 101
773,48 101 101 101 101
774,50 101 101 101 101
775,28 101 101 101 101
776,55 101 101 101 101
777,55 101 101 101 101
778,50 101 101 101 101
779,13 101 101 101 101
780,77 101 101 101 101
781,51 101 101 101 101
782,51 101 101 101 101
783,57 101 101 101 101
784,14 101 101 101 101
785,89 101 101 101 101
786,16 101 101 101 101
787,6 101 101 101 101
788,76 101 101 101 101
789,73 101 101 101 101
790,14 101 101 101 101
791,76 101 101 101 101
792,89 101 101 101 101
793,20 101 101 101 101
794,20 101 101 101 101
795,40 101 101 101 101
796,59 101 101 101 101
797,59 101 101 101 101
798,28 101 101 101 101
799,6 101 101 101 101
800,8 101 101 101 101
801,8 101 101 101 101
802,8 101 101 101 101
803,14 101 101 101 101
804,8 101 101 101 101
805,81 101 101 101 101
806,8 101 101 101 101
807,10 101 101 101 101
808,77 101 101 101 101
809,10 101 101 101 101
810,16 101 101 101 101
811,16 101 101 101 101
812,62 101 101 101 101
813,85 101 101 101 101
814,67 101 101 101 101
815,22 101 101 101 101
816,78 101 101 101 101
817,44 101 101 101 101
818,67 101 101 101 101
819,58 101 101 101 101
820,78 101 101 101 101
821,67 101 101 101 101
822,58 101 101 101 101
823,78 101 101 101 101
824,30 101 101 101 101
825,62 101 101 101 101
826,90 101 101 101 101
827,43 101 101 101 101
828,90 101 101 101 101
829,20 101 101 101 101
830,81 101 101 101 101
831,60 101 101 101 101
832,35 101 101 101 101
833,93 101 101 101 101
834,62 101 101 101 101
835,58 101 101 101 101
836,78 101 101 101 101
837,78 101 101 101 101
838,78 101 101 101 101
839,20 101 101 101 101
840,99 101 101 101 101
841,8 101 101 101 101
842,91 101 101 101 101
843,91 101 101 101 101
844,91 101 101 101 101
845,82 101 101 101 101
846,7 101 101 101 101
847,7 101 101 101 101
848,7 101 101 101 101
849,1 101 101 101 101
850,1 101 101 101 101
851,96 101 101 101 101
852,21 101 101 101 101
853,84 101 101 101 101
854,8 101 101 101 101
855,50 101 101 101 101
856,7 101 101 101 101
857,50 101 101 101 101
858,13 101 101 101 101
859,47 101 101 101 101
860,23 101 101 101 101
861,23 101 101 101 101
862,23 101 101 101 101
863,96 101 101 101 101
864,0 101 101 101 101
865,43 101 101 101 101
866,43 101 101 101 101
867,86 101 101 101 101
868,97 101 101 101 101
869,97 101 101 101 101
870,97 101 101 101 101
871,3 101 101 101 101
872,98 101 101 101 101
873,98 101 101 101 101
874,97 101 101 101 101
875,21 101 101 101 101
876,5 101 101 101 101
877,36 101 101 101 101
878,25 101 101 101 101
879,61 101 101 101 101
880,67 101 101 101 101
881,67 101 101 101 101
882,61 101 101 101 101
883,98 101 101 101 101
884,33 101 101 101 101
885,98 101 101 101 101
886,46 101 101 101 101
887,46 101 101 101 101
888,46 101 101 101 101
889,46 101 101 101 101
890,98 101 101 101 101
891,98 101 101 101 101
892,98 101 101 101 101
893,98 101 101 101 101
894,53 101 101 101 101
895,53 101 101 101 101
896,53 101 101 101 101
897,53 101 101 101 101
898,53 101 101 101 101
899,25 101 101 101 101
900,25 101 101 101 101
901,11 101 101 101 101
902,11 101 101 101 101
903,11 101 101 101 101
904,2 101 101 101 101
905,2 101 101 101 101
906,2 101 101 101 101
907,2 101 101 101 101
908,2 101 101 101 101
909,2 101 101 101 101
910,46 101 101 101 101
911,46 101 101 101 101
912,46 101 101 101 101
913,46 101 101 101 101
914,15 101 101 101 101
915,25 101 101 101 101
916,11 101 101 101 101
917,48 101 101 101 101
918,20 101 101 101 101
919,20 101 101 101 101
920,33 101 101 101 101
921,99 101 101 101 101
922,99 101 101 101 101
923,78 101 101 101 101
924,8 101 101 101 101
925,30 101 101 101 101
926,30 101 101 101 101
927,46 101 101 101 101
928,36 101 101 101 101
929,61 101 101 101 101
930,46 101 101 101 101
931,36 101 101 101 101
932,58 101 101 101 101
933,58 101 101 101 101
934,58 101 101 101 101
935,58 101 101 101 101
936,46 101 101 101 101
937,46 101 101 101 101
938,46 101 101 101 101
939,30 101 101 101 101
940,30 101 101 101 101
941,46 101 101 101 101
942,46 101 101 101 101
943,46 101 101 101 101
944,38 101 101 101 101
945,99 101 101 101 101
946,6 101 101 101 101
947,6 101 101 101 101
948,2 101 101 101 101
949,2 101 101 101 101
950,2 101 101 101 101
951,64 101 101 101 101
952,64 101 101 101 101
953,63 101 101 101 101
954,63 101 101 101 101
955,36 101 101 101 101
956,75 101 101 101 101
957,61 101 101 101 101
958,36 101 101 101 101
959,82 101 101 101 101
960,46 101 101 101 101
961,46 101 101 101 101
962,75 101 101 101 101
963,4 101 101 101 101
964,25 101 101 101 101
965,59 101 101 101 101
966,11 101 101 101 101
967,11 101 101 101 101
968,11 101 101 101 101
969,46 101 101 101 101
970,2 101 101 101 101
971,77 101 101 101 101
972,77 101 101 101 101
973,65 101 101 101 101
974,87 101 101 101 101
975,87 101 101 101 101
976,65 101 101 101 101
977,27 101 101 101 101
978,92 101 101 101 101
979,92 101 101 101 101
980,80 101 101 101 101
981,5 101 101 101 101
982,87 101 101 101 101
983,87 101 101 101 101
984,52 101 101 101 101
985,87 101 101 101 101
986,66 101 101 101 101
987,66 101 101 101 101
988,84 101 101 101 101
989,26 101 101 101 101
990,44 101 101 101 101
991,87 101 101 101 101
992,73 101 101 101 101
993,73 101 101 101 101
994,9 101 101 101 101
995,73 101 101 101 101
996,41 101 101 101 101
997,26 101 101 101 101
998,26 101 101 101 101
999,41 101 101 101 101
1000,84 101 101 101 101
1001,37 101 101 101 101
1002,31 101 101 101 101
1003,92 101 101 101 101
1004,52 101 101 101 101
1005,65 101 101 101 101
1006,66 101 101 101 101
1007,52 101 101 101 101
1008,87 101 101 101 101
1009,65 101 101 101 101
1010,96 101 101 101 101
1011,65 101 101 101 101
1012,65 101 101 101 101
1013,65 101 101 101 101
1014,87 101 101 101 101
1015,65 101 101 101 101
1016,52 101 101 101 101
1017,87 101 101 101 101
1018,87 101 101 101 101
1019,92 101 101 101 101
1020,96 101 101 101 101
1021,65 101 101 101 101
1022,31 101 101 101 101
1023,65 101 101 101 101
1024,84 101 101 101 101
1025,87 101 101 101 101
1026,87 101 101 101 101
1027,96 101 101 101 101
1028,66 101 101 101 101
1029,96 101 101 101 101
1030,34 101 101 101 101
1031,96 101 101 101 101
1032,87 101 101 101 101
1033,66 101 101 101 101
1034,31 101 101 101 101
1035,52 101 101 101 101
1036,87 101 101 101 101
1037,52 101 101 101 101
1038,52 101 101 101 101
1039,45 101 101 101 101
1040,65 101 101 101 101
1041,26 101 101 101 101
1042,61 101 101 101 101
1043,87 101 101 101 101
1044,31 101 101 101 101
1045,65 101 101 101 101
1046,65 101 101 101 101
1047,83 101 101 101 101
1048,65 101 101 101 101
1049,26 101 101 101 101
1050,65 101 101 101 101
1051,65 101 101 101 101
1052,52 101 101 101 101
1053,66 101 101 101 101
1054,52 101 101 101 101
1055,96 101 101 101 101
1056,65 101 101 101 101
1057,65 101 101 101 101
1058,52 101 101 101 101
1059,52 101 101 101 101
1060,87 101 101 101 101
1061,87 101 101 101 101
1062,84 101 101 101 101
1063,96 101 101 101 101
1064,94 101 101 101 101
1065,96 101 101 101 101
1066,87 101 101 101 101
1067,52 101 101 101 101
1068,87 101 101 101 101
1069,64 101 101 101 101
1070,65 101 101 101 101
1071,63 101 101 101 101
1072,31 101 101 101 101
1073,65 101 101 101 101
1074,65 101 101 101 101
1075,66 101 101 101 101
1076,92 101 101 101 101
1077,66 101 101 101 101
1078,52 101 101 101 101
1079,96 101 101 101 101
1080,5 101 101 101 101
1081,65 101 101 101 101
1082,52 101 101 101 101
1083,52 101 101 101 101
1084,65 101 101 101 101
1085,66 101 101 101 101
1086,65 101 101 101 101
1087,73 101 101 101 101
1088,87 101 101 101 101
1089,52 101 101 101 101
1090,52 101 101 101 101
1091,52 101 101 101 101
1092,96 101 101 101 101
1093,84 101 101 101 101
1094,65 101 101 101 101
1095,65 101 101 101 101
1096,52 101 101 101 101
1097,52 101 101 101 101
1098,65 101 101 101 101
1099,80 101 101 101 101
1100,87 101 101 101 101
1101,38 101 101 101 101
1102,73 101 101 101 101
1103,65 101 101 101 101
1104,96 101 101 101 101
1105,59 101 101 101 101
1106,61 101 101 101 101
1107,65 101 101 101 101
1108,87 101 101 101 101
1109,73 101 101 101 101
1110,87 101 101 101 101
1111,5 101 101 101 101
1112,87 101 101 101 101
1113,75 101 101 101 101
1114,87 101 101 101 101
1115,80 101 101 101 101
1116,65 101 101 101 101
1117,87 101 101 101 101
1118,52 101 101 101 101
1119,65 101 101 101 101
1120,87 101 101 101 101
1121,87 101 101 101 101
1122,41 101 101 101 101
1123,17 101 101 101 101
1124,50 101 101 101 101
1125,87 101 101 101 101
1126,87 101 101 101 101
1127,52 101 101 101 101
1128,96 101 101 101 101
1129,71 101 101 101 101
1130,0 101 101 101 101
1131,5 101 101 101 101
1132,87 101 101 101 101
1133,96 101 101 101 101
1134,52 101 101 101 101
1135,65 101 101 101 101
1136,65 101 101 101 101
1137,65 101 101 101 101
1138,52 101 101 101 101
1139,66 101 101 101 101
1140,66 101 101 101 101
1141,65 101 101 101 101
1142,65 101 101 101 101
1143,65 101 101 101 101
1144,0 101 101 101 101
1145,73 101 101 101 101
1146,65 101 101 101 101
1147,0 101 101 101 101
1148,92 101 101 101 101
1149,26 101 101 101 101
1150,27 101 101 101 101
1151,27 101 101 101 101
